nr,year,school,exper,union,ethn,maried,health,wage,industry,occupation,residence
4264,1980,10,4,no,hisp,yes,no,1.22939117,Manufacturing,Operatives_and_kindred,south
4264,1981,10,5,no,hisp,yes,no,1.418340871,Trade,Laborers_and_farmers,south
4264,1982,10,6,yes,hisp,yes,no,1.070392246,Trade,Laborers_and_farmers,south
4264,1983,10,7,no,hisp,yes,no,0.820724903,Trade,Laborers_and_farmers,south
4264,1984,10,8,no,hisp,yes,no,1.236495996,Trade,"Managers, Officials_and_Proprietors",south
4264,1985,10,9,no,hisp,yes,no,1.291503797,Trade,Operatives_and_kindred,south
4264,1986,10,10,no,hisp,yes,no,1.360231733,Trade,"Craftsmen, Foremen_and_kindred",south
4264,1987,10,11,no,hisp,no,no,1.034670821,Trade,Service_Workers,south
4278,1980,12,3,no,other,yes,no,1.802247806,Construction,"Craftsmen, Foremen_and_kindred",south
4278,1981,12,4,no,other,yes,no,1.785328579,Construction,"Craftsmen, Foremen_and_kindred",south
4278,1982,12,5,no,other,yes,no,1.815666508,Construction,"Craftsmen, Foremen_and_kindred",south
4278,1983,12,6,no,other,yes,no,1.875982947,Construction,"Craftsmen, Foremen_and_kindred",south
4278,1984,12,7,no,other,yes,no,1.80032942,Trade,"Craftsmen, Foremen_and_kindred",south
4278,1985,12,8,no,other,yes,no,1.820028998,Construction,"Craftsmen, Foremen_and_kindred",south
4278,1986,12,9,no,other,yes,no,1.47553159,Construction,"Craftsmen, Foremen_and_kindred",south
4278,1987,12,10,no,other,yes,no,1.800216179,Manufacturing,"Craftsmen, Foremen_and_kindred",south
4297,1980,12,2,yes,other,no,no,2.112708812,Manufacturing,Operatives_and_kindred,south
4297,1981,12,3,no,other,no,no,2.22925382,Trade,Operatives_and_kindred,south
4297,1982,12,4,no,other,yes,no,1.533609199,Manufacturing,Sales_Workers,south
4297,1983,12,5,no,other,yes,no,1.638398712,Manufacturing,"Managers, Officials_and_Proprietors",south
4297,1984,12,6,no,other,yes,no,1.69902761,Manufacturing,"Managers, Officials_and_Proprietors",south
4297,1985,12,7,no,other,no,no,1.617568838,Manufacturing,Sales_Workers,south
4297,1986,12,8,no,other,yes,no,1.6309123,Manufacturing,"Managers, Officials_and_Proprietors",south
4297,1987,12,9,no,other,yes,no,1.704527283,Manufacturing,Sales_Workers,south
4302,1980,11,2,no,other,no,no,1.061952544,Trade,Clerical_and_kindred,south
4302,1981,11,3,no,other,no,no,1.016822856,Trade,Sales_Workers,south
4302,1982,11,4,no,other,no,no,1.244216263,Trade,Clerical_and_kindred,south
4302,1983,11,5,no,other,no,no,1.16946403,Trade,Sales_Workers,south
4302,1984,11,6,no,other,no,no,1.105809556,Trade,Clerical_and_kindred,south
4302,1985,11,7,no,other,no,no,0.637577329,Trade,Clerical_and_kindred,NA
4302,1986,11,8,no,other,no,no,0.609541597,Trade,Sales_Workers,NA
4302,1987,11,9,no,other,yes,no,1.715748426,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
4321,1980,11,1,no,hisp,no,no,1.721292902,Trade,Operatives_and_kindred,NA
4321,1981,11,2,yes,hisp,yes,no,1.981609292,Trade,Laborers_and_farmers,NA
4321,1982,11,3,no,hisp,yes,no,1.209655588,Trade,Operatives_and_kindred,NA
4321,1983,11,4,yes,hisp,no,no,1.467286819,Manufacturing,Operatives_and_kindred,NA
4321,1984,11,5,yes,hisp,yes,no,1.797547777,Manufacturing,Operatives_and_kindred,NA
4321,1985,11,6,yes,hisp,yes,no,2.153104642,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
4321,1986,11,7,yes,hisp,yes,no,1.991016671,Transportation,Clerical_and_kindred,NA
4321,1987,11,8,yes,hisp,yes,no,2.183852317,Transportation,Clerical_and_kindred,NA
4328,1980,12,4,no,other,no,no,1.742112529,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
4328,1981,12,5,no,other,no,no,1.360412688,Trade,Operatives_and_kindred,NA
4328,1982,12,6,no,other,no,no,1.289857544,Trade,Operatives_and_kindred,NA
4328,1983,12,7,no,other,no,no,1.224947252,Entertainment,Laborers_and_farmers,NA
4328,1984,12,8,no,other,no,no,1.212542755,Entertainment,Laborers_and_farmers,NA
4328,1985,12,9,no,other,no,no,1.133723349,Entertainment,Laborers_and_farmers,NA
4328,1986,12,10,no,other,no,no,1.112820015,Entertainment,Laborers_and_farmers,NA
4328,1987,12,11,no,other,no,no,1.311340821,Entertainment,Laborers_and_farmers,NA
4332,1980,12,2,no,other,no,no,0.406412616,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
4332,1981,12,3,no,other,no,no,0.040821995,Professional_and_Related Service,"Professional, Technical_and_kindred",NA
4332,1982,12,4,no,other,no,no,0.991140566,Professional_and_Related Service,Clerical_and_kindred,NA
4332,1983,12,5,no,other,no,no,0.512553783,Professional_and_Related Service,Clerical_and_kindred,NA
4332,1984,12,6,no,other,no,no,0.731779907,Entertainment,Service_Workers,NA
4332,1985,12,7,no,other,no,no,1.20763965,Trade,Service_Workers,NA
4332,1986,12,8,no,other,no,no,1.340429105,Trade,Service_Workers,NA
4332,1987,12,9,no,other,no,no,1.348405896,Trade,"Managers, Officials_and_Proprietors",NA
4335,1980,11,3,no,other,yes,no,1.543309746,Manufacturing,Operatives_and_kindred,NA
4335,1981,11,4,no,other,yes,no,1.683545885,Manufacturing,Laborers_and_farmers,NA
4335,1982,11,5,no,other,yes,no,1.479456721,Manufacturing,Operatives_and_kindred,NA
4335,1983,11,6,no,other,yes,no,1.150045944,Trade,Operatives_and_kindred,NA
4335,1984,11,7,no,other,yes,no,1.142201266,Trade,Clerical_and_kindred,NA
4335,1985,11,8,no,other,yes,no,1.708803363,Transportation,Laborers_and_farmers,NA
4335,1986,11,9,no,other,yes,no,1.745894213,Public_Administration,Operatives_and_kindred,NA
4335,1987,11,10,no,other,yes,no,1.706928245,Public_Administration,Operatives_and_kindred,NA
4357,1980,12,3,yes,other,no,no,2.141146747,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
4357,1981,12,4,yes,other,no,no,2.06417407,Transportation,"Craftsmen, Foremen_and_kindred",nothern_central
4357,1982,12,5,no,other,yes,no,1.40725589,Professional_and_Related Service,Service_Workers,nothern_central
4357,1983,12,6,no,other,yes,no,1.48651818,Professional_and_Related Service,Service_Workers,nothern_central
4357,1984,12,7,no,other,yes,no,1.512647348,Professional_and_Related Service,Laborers_and_farmers,nothern_central
4357,1985,12,8,no,other,yes,no,1.616430042,Personal_Service,Service_Workers,nothern_central
4357,1986,12,9,yes,other,yes,no,1.730626741,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",nothern_central
4357,1987,12,10,yes,other,yes,no,1.913384877,Professional_and_Related Service,"Craftsmen, Foremen_and_kindred",nothern_central
4365,1980,11,2,no,other,no,no,-0.035206256,Construction,"Craftsmen, Foremen_and_kindred",south
4365,1981,11,3,no,other,no,no,0.283524062,Construction,Operatives_and_kindred,south
4365,1982,11,4,no,other,yes,no,1.263470983,Personal_Service,"Professional, Technical_and_kindred",south
4365,1983,11,5,no,other,yes,no,1.548086757,Construction,"Craftsmen, Foremen_and_kindred",south
4365,1984,11,6,no,other,yes,no,2.068997172,Manufacturing,Operatives_and_kindred,south
4365,1985,11,7,no,other,yes,no,1.49073678,Professional_and_Related Service,"Professional, Technical_and_kindred",south
4365,1986,11,8,no,other,yes,no,1.775164596,Construction,Operatives_and_kindred,south
4365,1987,11,9,no,other,yes,no,1.12557247,Transportation,Operatives_and_kindred,south
4380,1980,13,4,yes,other,no,no,1.81090506,Construction,"Craftsmen, Foremen_and_kindred",NA
4380,1981,13,5,yes,other,no,no,1.951389615,Construction,"Craftsmen, Foremen_and_kindred",NA
4380,1982,13,6,yes,other,yes,no,1.977311694,Construction,"Craftsmen, Foremen_and_kindred",NA
4380,1983,13,7,yes,other,yes,no,2.114796366,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
4380,1984,13,8,yes,other,yes,no,2.197041737,Trade,Clerical_and_kindred,NA
4380,1985,13,9,no,other,yes,no,2.198225078,Construction,Operatives_and_kindred,NA
4380,1986,13,10,no,other,yes,no,1.938266106,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
4380,1987,13,11,no,other,no,no,1.960460657,Construction,"Craftsmen, Foremen_and_kindred",NA
4394,1980,11,2,no,other,no,no,1.630321123,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
4394,1981,11,3,yes,other,no,no,2.089010993,Manufacturing,Operatives_and_kindred,NA
4394,1982,11,4,no,other,no,no,2.015234597,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
4394,1983,11,5,yes,other,no,no,2.034294369,Manufacturing,Operatives_and_kindred,NA
4394,1984,11,6,no,other,no,no,2.088011492,Manufacturing,Laborers_and_farmers,NA
4394,1985,11,7,no,other,no,no,1.79721432,Manufacturing,Operatives_and_kindred,NA
4394,1986,11,8,no,other,no,no,2.321258358,Business_and_Repair_Service,Sales_Workers,south
4394,1987,11,9,no,other,no,no,1.524606688,Manufacturing,Operatives_and_kindred,NA
4510,1980,13,2,no,other,no,yes,1.304898723,Manufacturing,Operatives_and_kindred,NA
4510,1981,13,3,yes,other,no,no,1.630491322,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
4510,1982,13,4,no,other,no,yes,1.65183754,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
4510,1983,13,5,no,other,no,no,2.255269405,Trade,"Craftsmen, Foremen_and_kindred",NA
4510,1984,13,6,no,other,no,no,1.905689936,Business_and_Repair_Service,"Professional, Technical_and_kindred",NA
4510,1985,13,7,no,other,no,no,1.703077267,Manufacturing,"Professional, Technical_and_kindred",NA
4510,1986,13,8,no,other,no,no,2.02809682,Manufacturing,"Professional, Technical_and_kindred",NA
4510,1987,13,9,no,other,yes,no,2.340356191,Public_Administration,"Professional, Technical_and_kindred",NA
4559,1980,12,5,no,other,no,no,1.323826733,Manufacturing,Operatives_and_kindred,NA
4559,1981,12,6,no,other,yes,no,1.450832882,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
4559,1982,12,7,no,other,yes,no,1.297351517,Manufacturing,"Craftsmen, Foremen_and_kindred",NA
4559,1983,12,8,no,other,yes,no,1.393658553,Trade,Clerical_and_kindred,NA
4559,1984,12,9,no,other,yes,no,1.005258567,Transportation,Service_Workers,NA
4559,1985,12,10,no,other,yes,no,1.491696076,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",NA
4559,1986,12,11,no,other,yes,no,1.568891818,Construction,Laborers_and_farmers,NA
4559,1987,12,12,no,other,yes,no,1.59914984,Construction,"Craftsmen, Foremen_and_kindred",NA
4563,1980,11,1,yes,other,no,no,0.890584,Agricultural,Farm_Laborers_and_Foreman,NA
4563,1981,11,2,no,other,no,no,0.927062829,Trade,Clerical_and_kindred,NA
4563,1982,11,3,no,other,no,no,1.101957879,Trade,Clerical_and_kindred,NA
4563,1983,11,4,no,other,no,no,1.04787961,Trade,"Craftsmen, Foremen_and_kindred",NA
4563,1984,11,5,no,other,no,no,1.760507926,Trade,"Craftsmen, Foremen_and_kindred",NA
4563,1985,11,6,no,other,yes,no,1.310137876,Trade,"Craftsmen, Foremen_and_kindred",NA
4563,1986,11,7,no,other,yes,no,1.667331891,Trade,"Craftsmen, Foremen_and_kindred",NA
4563,1987,11,8,yes,other,yes,no,1.711747531,Construction,"Craftsmen, Foremen_and_kindred",NA
4569,1980,12,1,yes,other,no,no,2.267019577,Trade,Laborers_and_farmers,NA
4569,1981,12,2,yes,other,no,no,2.125205152,Trade,Laborers_and_farmers,NA
4569,1982,12,3,yes,other,yes,no,2.073495617,Trade,Laborers_and_farmers,NA
4569,1983,12,4,yes,other,no,no,2.04386382,Trade,Sales_Workers,NA
4569,1984,12,5,yes,other,no,no,2.367184908,Trade,Laborers_and_farmers,NA
4569,1985,12,6,yes,other,no,no,2.129067611,Trade,Laborers_and_farmers,NA
4569,1986,12,7,yes,other,yes,no,2.033576286,Trade,Laborers_and_farmers,NA
4569,1987,12,8,yes,other,yes,no,2.035432312,Trade,"Managers, Officials_and_Proprietors",NA
4603,1980,11,2,yes,other,no,no,2.055204317,Trade,Laborers_and_farmers,NA
4603,1981,11,3,yes,other,no,no,1.997861555,Trade,Laborers_and_farmers,NA
4603,1982,11,4,yes,other,no,no,2.038810059,Trade,Sales_Workers,NA
4603,1983,11,5,yes,other,no,no,2.174103931,Trade,Clerical_and_kindred,NA
4603,1984,11,6,yes,other,no,no,1.988279488,Trade,Clerical_and_kindred,NA
4603,1985,11,7,yes,other,no,no,1.921911733,Trade,Laborers_and_farmers,NA
4603,1986,11,8,yes,other,no,no,2.03528715,Trade,Clerical_and_kindred,NA
4603,1987,11,9,yes,other,no,no,1.853912358,Trade,"Managers, Officials_and_Proprietors",NA
4607,1980,13,2,no,other,no,no,-0.696018056,Construction,"Craftsmen, Foremen_and_kindred",NA
4607,1981,13,3,no,other,no,no,1.7189738,Business_and_Repair_Service,Service_Workers,NA
4607,1982,13,4,no,other,no,no,1.805756979,Business_and_Repair_Service,Service_Workers,NA
4607,1983,13,5,no,other,no,no,1.236358265,Business_and_Repair_Service,Service_Workers,NA
4607,1984,13,6,no,other,no,no,1.838750453,Trade,Service_Workers,rural_area
4607,1985,13,7,no,other,no,no,1.615743465,Construction,Operatives_and_kindred,rural_area
4607,1986,13,8,no,other,yes,no,1.582990742,Construction,"Craftsmen, Foremen_and_kindred",rural_area
4607,1987,13,9,yes,other,yes,no,1.9483593,Construction,"Craftsmen, Foremen_and_kindred",NA
4633,1980,12,3,no,other,no,no,1.759466544,Trade,Sales_Workers,NA
4633,1981,12,4,no,other,no,no,1.423335633,Trade,Sales_Workers,NA
4633,1982,12,5,no,other,no,no,1.446897525,Trade,Sales_Workers,NA
4633,1983,12,6,no,other,no,no,1.547217925,Trade,Clerical_and_kindred,NA
4633,1984,12,7,no,other,no,no,1.543262339,Manufacturing,Sales_Workers,NA
4633,1985,12,8,no,other,yes,no,1.514210381,Trade,"Managers, Officials_and_Proprietors",NA
4633,1986,12,9,no,other,yes,no,1.518911886,Trade,"Managers, Officials_and_Proprietors",NA
4633,1987,12,10,yes,other,yes,no,2.559308931,Construction,Operatives_and_kindred,NA
4676,1980,10,2,no,other,no,no,0.636215015,Trade,Service_Workers,north_east
4676,1981,10,3,no,other,no,no,0.862021102,Trade,Operatives_and_kindred,north_east
4676,1982,10,4,no,other,no,no,1.064159712,Trade,Operatives_and_kindred,north_east
4676,1983,10,5,no,other,no,no,1.350716639,Manufacturing,Operatives_and_kindred,north_east
4676,1984,10,6,no,other,no,no,1.49226698,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
4676,1985,10,7,no,other,no,no,1.534850055,Trade,"Craftsmen, Foremen_and_kindred",north_east
4676,1986,10,8,no,other,no,no,1.732522476,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
4676,1987,10,9,no,other,no,no,1.877293591,Manufacturing,"Craftsmen, Foremen_and_kindred",north_east
4701,1980,12,2,no,other,no,no,1.595671988,Finance,Clerical_and_kindred,north_east
4701,1981,12,3,no,other,no,no,1.793050625,Business_and_Repair_Service,"Craftsmen, Foremen_and_kindred",north_east
4701,1982,12,4,no,other,no,no,1.815666508,Business_and_Repair_Service,"Professional, Technical_and_kindred",north_east
4701,1983,12,5,no,other,no,no,2.116919774,Business_and_Repair_Service,"Professional, Technical_and_kindred",north_east
4701,1984,12,6,no,other,no,no,2.389486887,Personal_Service,"Professional, Technical_and_kindred",north_east
4701,1985,12,7,no,other,yes,no,2.489422092,Professional_and_Related Service,Clerical_and_kindred,north_east
4701,1986,12,8,no,other,yes,no,2.506180697,Finance,"Managers, Officials_and_Proprietors",north_east
4701,1987,12,9,no,other,yes,no,2.600746121,Transportation,"Managers, Officials_and_Proprietors",north_east
4716,1980,12,3,no,other,yes,no,0.941703416,Agricultural,Farm_Laborers_and_Foreman,north_east
4716,1981,12,4,yes,other,yes,no,1.243193518,Construction,Laborers_and_farmers,north_east
4716,1982,12,5,yes,other,yes,no,1.380348437,Public_Administration,Operatives_and_kindred,north_east
4716,1983,12,6,yes,other,yes,no,1.140937429,Public_Administration,"Craftsmen, Foremen_and_kindred",north_east
4716,1984,12,7,yes,other,yes,no,1.47490702,Public_Administration,"Craftsmen, Foremen_and_kindred",north_east
4716,1985,12,8,yes,other,yes,no,1.478279704,Construction,"Craftsmen, Foremen_and_kindred",north_east
4716,1986,12,9,yes,other,yes,no,1.596362479,Public_Administration,"Craftsmen, Foremen_and_kindred",north_east
4716,1987,12,10,yes,other,yes,no,1.706928245,Public_Administration,"Craftsmen, Foremen_and_kindred",north_east
4720,1980,12,5,yes,other,yes,no,2.089853453,Transportation,"Craftsmen, Foremen_and_kindred",nothern_central
4720,1981,12,6,no,other,yes,no,2.179982771,Transportation,"Craftsmen, Foremen_and_kindred",nothern_central
4720,1982,12,7,yes,other,yes,no,2.349748994,Transportation,"Craftsmen, Foremen_and_kindred",nothern_central
4720,1983,12,8,yes,other,yes,no,2.171697191,Transportation,"Craftsmen, Foremen_and_kindred",south
4720,1984,12,9,yes,other,yes,no,2.281382885,Transportation,"Craftsmen, Foremen_and_kindred",south
4720,1985,12,10,yes,other,yes,no,2.207794529,Transportation,Service_Workers,south
4720,1986,12,11,no,other,yes,no,2.256719837,Transportation,Operatives_and_kindred,south
4720,1987,12,12,yes,other,yes,no,2.217753869,Transportation,Service_Workers,south
4759,1980,12,4,yes,other,no,no,1.790406539,Manufacturing,Operatives_and_kindred,nothern_central
4759,1981,12,5,yes,other,yes,no,1.871802177,Manufacturing,Operatives_and_kindred,nothern_central
4759,1982,12,6,yes,other,yes,no,1.328814787,Manufacturing,Operatives_and_kindred,nothern_central
4759,1983,12,7,yes,other,yes,no,1.65775144,Manufacturing,Operatives_and_kindred,south
4759,1984,12,8,yes,other,yes,no,1.774945825,Trade,Operatives_and_kindred,south
4759,1985,12,9,yes,other,yes,yes,1.851119585,Manufacturing,Operatives_and_kindred,south
4759,1986,12,10,yes,other,yes,no,1.900044893,Manufacturing,Operatives_and_kindred,south
4759,1987,12,11,no,other,yes,no,1.952050703,Construction,Operatives_and_kindred,south
4791,1980,12,5,yes,other,yes,no,1.961678259,Manufacturing,Operatives_and_kindred,nothern_central
4791,1981,12,6,yes,other,yes,no,1.654558348,Manufacturing,Operatives_and_kindred,nothern_central
4791,1982,12,7,yes,other,yes,no,1.764210254,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
4791,1983,12,8,yes,other,yes,no,1.700092281,Manufacturing,Operatives_and_kindred,nothern_central
4791,1984,12,9,yes,other,yes,no,1.781913365,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
4791,1985,12,10,yes,other,yes,no,1.752319,Manufacturing,Operatives_and_kindred,nothern_central
4791,1986,12,11,yes,other,yes,no,1.86578283,Manufacturing,Operatives_and_kindred,nothern_central
4791,1987,12,12,yes,other,yes,no,1.767781258,Manufacturing,"Craftsmen, Foremen_and_kindred",nothern_central
4811,1980,12,2,no,other,no,no,0.732142141,Trade,Operatives_and_kindred,nothern_central
4811,1981,12,3,no,other,no,no,0.976242089,Trade,Operatives_and_kindred,nothern_central
4811,1982,12,4,no,other,no,yes,0.745056049,Trade,Operatives_and_kindred,nothern_central
